-concept:in-	1.3000835760985574
-concept:used_for-_concept:used_for-concept:on-	0.8127566254826798
-concept:made_of-_concept:made_of-concept:in-	0.7937270857649005
-concept:in-_concept:in-concept:on-	0.7491126579010825
-concept:in-_concept:on-concept:on-	0.34341577142937973
-concept:on-_concept:in-concept:on-	0.3412646803344723
-concept:on-_concept:on-concept:in-	0.15883225232533754
-concept:on-_concept:in-concept:in-	0.09782470137212058
-concept:in-_concept:in-concept:in-	0.007333183878281958
!!!!NULL FEATURE!!!!	0.0
-concept:in-_concept:on-concept:in-	-0.003785796457733929
-concept:on-_concept:on-concept:on-	-0.4520699563600922
-concept:used_for-_concept:used_for-concept:in-	-0.6176982515659138
-concept:made_of-_concept:made_of-concept:on-	-1.3258822118868627
