-member_of_domain_usage-hypernym-_hypernym-_hypernym-	0.27208466759930233
-member_of_domain_usage-hypernym-_hypernym-	0.14729263162908898
-member_of_domain_usage-_member_of_domain_usage-member_of_domain_usage-	0.12267183613952656
-member_of_domain_usage-_hypernym-	0.11825118648501834
-member_of_domain_usage-hypernym-	0.06651694483249881
-hypernym-hypernym-member_of_domain_usage-	0.06230920061916885
-hypernym-hypernym-member_of_domain_usage-hypernym-	0.015070780705872668
-_member_of_domain_region-member_of_domain_region-	0.0
-hypernym-member_of_domain_usage-hypernym-	0.0
-_hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-_hypernym-	0.0
-hypernym-_member_of_domain_usage-member_of_domain_usage-	0.0
-_member_meronym-_member_of_domain_region-member_of_domain_usage-hypernym-_hypernym-	0.0
-_derivationally_related_form-member_of_domain_usage-	0.0
-hypernym-_hypernym-_hypernym-	0.0
-derivationally_related_form-member_of_domain_usage-	0.0
-hypernym-_member_meronym-_synset_domain_topic_of-	0.0
-_hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-hypernym-	0.0
-_member_of_domain_usage-member_of_domain_usage-hypernym-_derivationally_related_form-	0.0
-_member_of_domain_usage-member_of_domain_usage-hypernym-derivationally_related_form-	0.0
-_member_of_domain_region-member_of_domain_usage-hypernym-_hypernym-	0.0
-_member_of_domain_region-member_of_domain_usage-	0.0
-derivationally_related_form-_member_of_domain_usage-member_of_domain_usage-	0.0
-member_of_domain_usage-_member_of_domain_usage-member_of_domain_usage-hypernym-	0.0
-hypernym-_hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-_derivationally_related_form-	0.0
-hypernym-_hypernym-_member_of_domain_usage-member_of_domain_usage-_hypernym-	0.0
-hypernym-_hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-derivationally_related_form-	0.0
-_derivationally_related_form-_member_of_domain_usage-member_of_domain_usage-	0.0
-hypernym-_hypernym-derivationally_related_form-	0.0
-_hypernym-hypernym-_hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-_hypernym-	0.0
-_derivationally_related_form-member_of_domain_usage-hypernym-_hypernym-	0.0
-_member_of_domain_usage-_hypernym-	0.0
-hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-	0.0
-_hypernym-hypernym-_hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-hypernym-	0.0
-hypernym-_member_of_domain_usage-member_of_domain_usage-hypernym-_hypernym-hypernym-	0.0
-hypernym-_member_meronym-_synset_domain_topic_of-instance_hypernym-_instance_hypernym-	0.0
-hypernym-hypernym-derivationally_related_form-_derivationally_related_form-_hypernym-_hypernym-	0.0
