-made_of-_made_of-used_for-	0.4181152280913018
-on-_on-on-_on-in-_in-used_for-	0.3285257405726596
-on-_in-used_for-	0.3250389984343244
-on-_in-on-_in-used_for-	0.3127384224857681
-made_of-_made_of-made_of-_made_of-used_for-	0.2593707619779652
-made_of-_made_of-in-_in-used_for-	0.23462059332519694
-in-_in-used_for-	0.21896778147168047
-on-_on-used_for-_used_for-used_for-	0.1991530442088184
-in-_in-used_for-_used_for-used_for-	0.1868769347471472
-on-_on-used_for-	0.18161010653344636
-in-_on-used_for-	0.17925174269976105
-made_of-_made_of-used_for-_used_for-used_for-	0.16972091800420225
-on-_in-in-_in-used_for-	0.13109827216810688
-made_of-_made_of-on-_in-used_for-	0.12324542665490852
-in-_in-used_for-_used_for-in-_on-used_for-	0.11714847813138203
-on-_on-in-_in-used_for-	0.11183525042431039
-in-_on-in-_in-used_for-	0.06305293260981094
-in-_on-in-_in-in-_in-used_for-	0.05778077404050097
-on-_on-on-_on-used_for-	0.05188604935883972
-in-_on-on-_on-used_for-	0.05069948067037223
-in-_on-on-_on-on-_in-used_for-	0.04921102365154666
-on-_on-in-_on-used_for-	0.046333552478034196
-on-_in-in-_in-on-_on-used_for-	0.04573241490807399
-in-_on-on-_in-used_for-	0.0450289908657464
-on-_in-in-_on-used_for-	0.04465819988186319
-on-_on-on-_on-in-_on-used_for-	0.04390342854355921
-made_of-_made_of-made_of-_made_of-in-_in-used_for-	0.03714780599103178
-on-_on-in-_in-on-_on-used_for-	0.030516888660644132
-made_of-_made_of-in-_on-in-_in-used_for-	0.02902283346893735
-on-_on-in-_in-in-_in-used_for-	0.02418133181889912
-used_for-_used_for-used_for-	0.020018626229824605
-in-_on-made_of-_made_of-used_for-	0.008022845991264037
-in-_in-in-_in-used_for-	0.0035481547776004384
-in-_in-on-_in-used_for-	0.0025623249072688342
-made_of-_made_of-on-_on-used_for-	0.0
-in-_in-in-_on-used_for-	0.0
-on-_on-on-_on-used_for-_used_for-used_for-	0.0
-on-_in-in-_on-on-_on-used_for-	0.0
-in-_in-made_of-_made_of-used_for-	0.0
-in-_in-on-_on-in-_in-used_for-	-4.4320780029455734E-4
-in-_in-on-_on-used_for-	-0.0014259218494272327
-made_of-_made_of-used_for-_used_for-in-_in-used_for-	-0.00554547463176839
-in-_on-on-_on-in-_in-used_for-	-0.020300377218152064
-on-_on-on-_in-used_for-	-0.0218784525608148
-in-_in-in-_on-in-_in-used_for-	-0.026743149057917474
-made_of-_made_of-in-_on-used_for-	-0.02743196791907755
-in-_on-used_for-_used_for-used_for-	-0.028442414184821255
-used_for-_used_for-used_for-_used_for-used_for-	-0.032450324250659336
-on-_in-on-_on-used_for-	-0.03509569960813825
-in-_on-in-_on-used_for-	-0.04730934264287807
-on-_on-in-_on-used_for-_used_for-used_for-	-0.05304839686641072
-on-_in-used_for-_used_for-used_for-	-0.06133217763830494
-in-_on-on-_on-on-_on-used_for-	-0.06247627258722761
-on-_in-made_of-_made_of-used_for-	-0.08616921608568177
-on-_on-made_of-_made_of-in-_on-used_for-	-0.08982129311365959
-on-_on-made_of-_made_of-used_for-	-0.13011391824438398
-on-_in-on-_on-in-_on-used_for-	-0.1340834348342122
-made_of-_made_of-in-_in-used_for-_used_for-used_for-	-0.14302723225879269
-used_for-_used_for-in-_on-used_for-	-0.22949207981844966
-made_of-_made_of-on-_on-on-_on-used_for-	-0.23922205696625365
-used_for-_used_for-on-_on-used_for-	-0.25036304634949863
-used_for-_used_for-on-_in-used_for-	-0.28097932919408003
-used_for-_used_for-made_of-_made_of-used_for-	-0.30798526320898206
-used_for-_used_for-in-_in-used_for-	-0.3273160730924307
-in-_on-used_for-_used_for-in-_in-used_for-	-0.35438393366210136
-used_for-_used_for-made_of-_made_of-in-_on-used_for-	-0.36955926846460124
