robot/robot_sfe_bfs_pra	__DATASET__	MMAP	0.635452059178733
robot/robot_sfe_bfs_pra	__DATASET__	MMRR	0.6736111111111112
robot/robot_sfe_bfs_pra	__DATASET__	MAP	0.3017035614204068
robot/robot_sfe_bfs_pra	__DATASET__	MRR	0.6333333333333334
robot/robot_sfe_bfs_pra	concept:used_for	Per Query MRR	0.75
robot/robot_sfe_bfs_pra	concept:used_for	__TIMESTAMP__	1.545073543E12
robot/robot_sfe_bfs_pra	concept:used_for	% no predictions	0.125
robot/robot_sfe_bfs_pra	concept:used_for	RR	0.3333333333333333
robot/robot_sfe_bfs_pra	concept:used_for	Predicted MAP	0.8285714285714285
robot/robot_sfe_bfs_pra	concept:used_for	Per Query MAP	0.725
robot/robot_sfe_bfs_pra	concept:used_for	AP	0.39849201258201117
robot/robot_sfe_bfs_pra	concept:used_for	Predicted MRR	0.8571428571428571
